Unnamed: 0,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms
4016,3,5100000,4.6,3122.0,2,3,1038.0,11308.0,1.05136112390556,145.0366,-37.8332,3.83358003023799,229.8648282281145
4017,4,2670000,4.6,3122.0,2,1,336.0,11308.0,2.7006158210114104,145.0371,-37.8183,3.8351036403011203,13.906181239554908
4018,3,1480000,4.6,3122.0,1,0,228.0,11308.0,3.07350827395424,145.0263,-37.8157,3.83508172531515,8.202866963462748
4019,1,320000,4.6,3122.0,1,0,0.0,11308.0,2.2585800306105,145.0258,-37.8235,3.83427763163113,5.65234435370761
4020,3,1189000,4.6,3122.0,1,1,181.0,11308.0,2.03440365088121,145.0328,-37.8243,3.83438160124576,12.968607394527277
4021,2,610000,4.6,3122.0,2,1,85.0,11308.0,3.02053303986008,145.0369,-37.8154,3.83539245915685,8.331882360546063
4022,2,575000,4.6,3122.0,1,1,0.0,11308.0,1.97400375524602,145.0257,-37.8263,3.83399116487735,10.157509984388444
4023,2,600000,4.6,3122.0,1,1,0.0,11308.0,3.0227444639120495,145.0272,-37.816,3.83507510048657,6.24477735686086
4024,1,492000,4.6,3122.0,1,1,0.0,11308.0,1.5497298492158502,145.0422,-37.8299,3.8340624743919505,10.512152156718702
4025,2,891000,4.6,3122.0,1,1,1585.0,11308.0,3.08599808431893,145.017,-37.8186,3.8345417334327503,6.130009506479349
4026,2,806000,4.6,3122.0,1,1,0.0,11308.0,1.9609920406489398,145.0342,-37.8249,3.8343577907674598,10.257257806084603
4027,3,1575000,4.6,3122.0,1,1,325.7,11308.0,3.3436295373482903,145.0213,-37.81479,3.8350078106353505,7.630411072877405
4028,2,1155000,4.6,3122.0,1,2,235.0,11308.0,3.1958027703487004,145.0231,-37.8153,3.83503766993783,5.9455392305537575
4029,3,2000000,4.6,3122.0,2,1,460.0,11308.0,3.3093631732495896,145.019,-37.8155,3.83490896590023,9.620112720562032
4030,2,500000,4.6,3122.0,1,1,0.0,11308.0,1.53867495606622,145.035,-37.8287,3.8339937666375,16.030189323316193
4031,1,350000,4.6,3122.0,1,1,740.4,11308.0,3.54490361736099,145.017923,-37.812984,3.8351441870338197,3.6389808468616365
4032,2,753000,4.6,3122.0,1,2,0.0,11308.0,3.08599808431893,145.017,-37.8186,3.8345417334327503,6.130009506479349
4033,1,330000,4.6,3122.0,1,1,0.0,11308.0,2.83984532252873,145.0424,-37.8177,3.8353046324869,4.41214084706289
4034,3,1420000,4.6,3122.0,1,0,218.0,11308.0,2.4765891007897403,145.0437,-37.8214,3.8349638035609503,10.156048773371646
4035,3,780000,4.6,3122.0,2,1,760.7,11308.0,3.18087986386731,145.02666399999998,-37.814316,3.83521095801602,9.949312889343199
4036,3,956000,4.6,3122.0,2,2,189.0,11308.0,2.05146089402007,145.0446,-37.8258,3.8345415034182997,16.022393274103376
4037,2,418000,4.6,3122.0,1,0,1056.0,11308.0,1.8271659673062,145.0349,-37.8261,3.8342546548547203,11.460092248772984
4038,2,495000,4.6,3122.0,1,1,0.0,11308.0,2.32698827632596,145.0343,-37.8216,3.83469498910675,8.178973491875956
4039,2,525000,4.6,3122.0,1,1,0.0,11308.0,1.9537265931660102,145.0257,-37.8265,3.83397089342128,10.314106204776756
4040,1,292000,4.6,3122.0,1,0,0.0,11308.0,1.49155607711904,145.0382,-37.8294,3.83400741222435,11.518110858984603
4041,2,430000,4.6,3122.0,1,1,1997.0,11308.0,2.0547608434670903,145.0282,-37.8248,3.83420930183372,9.591980153006995
4042,1,365000,4.6,3122.0,1,1,0.0,11308.0,1.9037615623592299,145.0444,-37.8272,3.8343942982827204,7.152754664725659
4043,2,580000,4.6,3122.0,1,1,1089.0,11308.0,3.14506622203803,145.0322,-37.8143,3.8353797372951504,6.028577939392003
4044,3,1300000,4.6,3122.0,2,1,341.0,11308.0,2.2116227928718395,145.0425,-37.8236,3.83470901765036,14.504901705123494
4045,3,1300000,4.6,3122.0,1,0,232.0,11308.0,2.92796757365322,145.0252,-37.8173,3.8348903808574404,8.573273122147327
4046,2,575000,4.6,3122.0,2,1,0.0,11308.0,2.4122944874285297,145.0291,-37.8213,3.8345879173904596,10.459421612035909
4047,2,500000,4.6,3122.0,1,1,288.9,11308.0,3.05507067099818,145.034633,-37.814846,3.83534787014586,6.1852958654104615
4048,1,335000,4.6,3122.0,1,1,3132.0,11308.0,1.6614303130738899,145.0342,-37.8276,3.8340841079000496,9.07102992976839
4049,2,440000,4.6,3122.0,1,1,0.0,11308.0,2.6135863363549903,145.0385,-37.8192,3.83504939290096,7.190160679050019
4050,3,1000000,4.6,3122.0,3,2,0.0,11308.0,3.56530597764949,145.0153,-37.8144,3.8349226749597998,10.86765929541696
4051,4,2610000,4.6,3122.0,2,7,0.0,11308.0,2.73125561602139,145.0272,-37.8187,3.83480130200139,13.750040618614598
4052,2,680000,4.6,3122.0,1,1,173.3,11308.0,1.5497298492158502,145.0422,-37.8299,3.8340624743919505,15.768228235078054
4053,3,1741000,4.6,3122.0,1,1,383.0,11308.0,3.02146299571176,145.0385,-37.8155,3.8354246274675696,8.32956282222397
4054,3,2325000,4.6,3122.0,2,1,373.0,11308.0,1.64958134144462,145.0391,-37.8281,3.83416296351125,23.001858921078078
4055,2,545000,4.6,3122.0,1,1,0.0,11308.0,2.05146089402007,145.0446,-37.8258,3.8345415034182997,9.613435964462026
4056,2,655000,4.6,3122.0,1,1,0.0,11308.0,0.9280122136609592,145.0364,-37.8343,3.8334632859600895,-92.46044278932895
4057,2,2920000,4.6,3122.0,1,3,791.0,11308.0,1.96559935767528,145.0385,-37.8251,3.8344511977496403,10.221639156158286
4058,1,488000,4.6,3122.0,1,1,0.0,11308.0,1.7055663949600401,145.0343,-37.8272,3.83412729464512,8.625573869308774
4059,3,1510000,4.6,3122.0,2,2,264.0,11308.0,2.94384157159845,145.0301,-37.8163,3.83512136301013,10.662926193697183
4060,2,600000,4.6,3122.0,1,1,672.2,11308.0,3.14506622203803,145.03273000000002,-37.81433,3.83538052934416,6.028577939392003
4061,1,450000,4.6,3122.0,1,1,0.0,11308.0,2.2913468518560998,145.0242,-37.8237,3.83421505563972,5.55415412912937
4062,3,2065000,4.6,3122.0,1,1,351.0,11308.0,3.1367520683330796,145.02100000000002,-37.8165,3.83486044451496,8.05671617142156
4063,1,390000,4.6,3122.0,1,1,91.0,11308.0,3.54887716922607,145.018403,-37.812946999999994,3.8351539993130896,3.6357622933797185
4064,1,350000,4.6,3122.0,1,1,0.0,11308.0,2.59642791670554,145.0456,-37.8208,3.83507487943142,4.826531210345328
4065,2,450000,4.6,3122.0,1,1,46.0,11308.0,3.52251407698627,145.020431,-37.813095000000004,3.8351934752842904,5.485937611888375
4066,2,645000,4.6,3122.0,1,1,0.0,11308.0,1.23971660315336,145.0353,-37.8314,3.83372806716114,32.14661682082789
4067,3,1400000,4.6,3122.0,2,2,299.0,11308.0,1.4471045675875402,145.0387,-37.8299,3.8339699549827,31.152664606212046
4068,3,1712000,4.6,3122.0,1,1,342.0,11308.0,3.38809369928208,145.0212,-37.814,3.83511926799598,7.547804789091022
4069,2,520000,4.6,3122.0,1,1,0.0,11308.0,2.8493242115046797,145.0235,-37.8185,3.83472374631464,6.597149302301227
4070,1,480000,4.6,3122.0,1,1,0.0,11308.0,3.65168211047822,145.0171,-37.8128,3.8351325477087097,3.555600031129988
4071,2,571000,4.6,3122.0,1,1,400.5,11308.0,3.5053288576203903,145.020219,-37.813128999999996,3.8351934752842904,5.507328004622418
4072,2,630000,4.6,3122.0,1,1,71.0,11308.0,1.88850608502377,145.0267,-37.8268,3.83396692292237,10.864904782549816
4073,4,3225000,4.6,3122.0,2,2,665.0,11308.0,3.5162686793919,145.0175,-37.814,3.83502142063786,10.987359820815984
4074,2,517000,4.6,3122.0,1,1,0.0,11308.0,2.00505232258588,145.0254,-37.8261,3.8340035055160295,9.92964153302966
4075,1,320000,4.6,3122.0,1,1,0.0,11308.0,1.9236689097500301,145.0444,-37.827,3.83441457160229,7.039023353067011
4076,2,1828500,4.6,3122.0,1,0,243.0,11308.0,2.53979614252086,145.0409,-37.8202,3.83501144890825,7.411088078638197
4077,1,400000,4.6,3122.0,1,1,0.0,11308.0,3.42438409917997,145.0161,-37.8155,3.8348322777697,3.7412375182382056
4078,4,1650000,4.6,3122.0,2,3,207.0,11308.0,1.9483924618071398,145.0243,-37.8271,3.83387306983618,20.712764857825402
4079,5,3950000,4.6,3122.0,2,3,1236.0,11308.0,1.8863438184248502,145.0321,-37.8257,3.83422117766492,25.39720749857655
4080,2,587500,4.6,3122.0,1,1,1099.0,11308.0,1.71615668239997,145.0347,-37.8271,3.8341480050017,12.790071590654088
4081,2,560000,4.6,3122.0,1,1,0.0,11308.0,1.74975997539433,145.0344,-37.8268,3.83417048230355,12.346772534562904
4082,4,1936000,4.6,3122.0,2,1,218.0,11308.0,3.2589750721823196,145.0252,-37.8142,3.83520476434778,11.694059123132234
4083,5,4250000,4.6,3122.0,4,3,1275.0,11308.0,1.5346815155410098,145.0308,-37.8291,3.8338422008453796,48.38234638405083
4084,5,3500000,4.6,3122.0,1,3,740.0,11308.0,1.41787776555707,145.0355,-37.8298,3.83389550037272,39.56771162450261
4085,2,560000,4.6,3122.0,1,1,254.1,11308.0,3.4696886536027205,145.021985,-37.8132,3.8351698675931094,5.552568418840988
4086,2,487500,4.6,3122.0,1,1,0.0,11308.0,3.3943467117215596,145.02100000000002,-37.814,3.8351139789496,5.65231267323615
4087,3,630000,4.6,3122.0,1,1,0.0,11308.0,3.2599901544104304,145.02100000000002,-37.8153,3.8349821368599506,7.793984894988019
4088,3,1560000,4.6,3122.0,2,0,198.0,11308.0,3.01932716816919,145.0234,-37.8169,3.83488334580571,10.418616362204105
4089,2,2265000,4.6,3122.0,1,1,460.0,11308.0,2.93830414536977,145.0248,-37.8173,3.8348798036877296,6.408931516689934
4090,4,4300000,4.6,3122.0,3,2,742.8,11308.0,3.3399116291936295,145.02053700000002,-37.814665999999995,3.8350205917754305,13.36553852879007
4091,3,840000,4.6,3122.0,2,2,0.0,11308.0,1.74975997539433,145.0344,-37.8268,3.83417048230355,20.577954224271508
4092,3,1780000,4.6,3122.0,3,2,88.0,11308.0,2.1749955626873403,145.0427,-37.824,3.83467375211506,17.779970626778006
4093,2,605000,4.6,3122.0,1,1,0.0,11308.0,1.92339041329046,145.0257,-37.8268,3.8339404866391003,10.56087218343811
4094,3,1995000,4.6,3122.0,2,2,333.7,11308.0,3.25322514776531,145.02553899999998,-37.814223999999996,3.8352074093199198,9.759637295116097
4095,2,535000,4.6,3122.0,1,1,1228.0,11308.0,2.8462680684259802,145.0236,-37.8185,3.83472639052316,6.603917699686599
4096,2,815000,4.6,3122.0,1,1,0.0,11308.0,3.1366658988224603,145.0163,-37.8184,3.83454350263364,6.042682336901598
4097,3,1975000,4.6,3122.0,2,1,0.0,11308.0,2.17604216538454,145.029,-37.8235,3.8343622351183795,14.807474410828801
4098,2,445000,4.6,3122.0,1,1,0.0,11308.0,2.10719433162391,145.026,-37.8249,3.8341410023555897,9.26770919717231
4099,2,663000,4.6,3122.0,1,1,0.0,11308.0,3.30911244761742,145.0163,-37.8166,3.83472601979025,5.772433079110725
4100,2,657500,4.6,3122.0,1,1,728.0,11308.0,2.83984532252873,145.0424,-37.8177,3.8353046324869,6.618211270594336
4101,4,5050000,4.6,3122.0,4,2,905.0,11308.0,2.8690885420435603,145.0321,-37.8168,3.83512354297561,17.477019589541552
4102,2,750000,4.6,3122.0,1,1,747.0,11308.0,1.53867495606622,145.035,-37.8287,3.8339937666375,16.030189323316193
4103,3,1180000,4.6,3122.0,1,3,218.0,11308.0,3.0460956621901,145.0204,-37.8176,3.8347330343543797,8.268844303615252
4104,2,470000,4.6,3122.0,1,1,0.0,11308.0,3.5074830475175696,145.0207,-37.813,3.8352074683310002,5.504631792375125
4105,2,485000,4.6,3122.0,1,1,0.0,11308.0,2.2227360707394,145.0368,-37.8226,3.8346597008138,8.64832709107026
4106,1,290000,4.6,3122.0,1,1,1568.0,11308.0,1.3072715996027602,145.034,-37.8308,3.83375450690971,17.187176547189324
4107,4,1800000,4.6,3122.0,2,4,601.0,11308.0,0.7335514274398409,145.0418,-37.839,3.8331298395835,-44.58664828704968
4108,2,805000,4.6,3122.0,1,1,0.0,11308.0,2.1680788155091597,145.0294,-37.8235,3.83437281055429,8.92657713749895
4109,3,1855000,4.6,3122.0,1,1,304.0,11308.0,1.9892842242226898,145.0287,-37.8253,3.83417183736811,13.391504308329424
4110,3,1377000,4.6,3122.0,1,2,314.0,11308.0,2.53082454381559,145.0404,-37.8202,3.8349982284599196,9.919108736485521
4111,2,665000,4.6,3122.0,1,3,0.0,11308.0,3.0141069609099596,145.0194,-37.8183,3.8346356129175603,6.260974183910198
4112,2,751000,4.6,3122.0,1,1,711.0,11308.0,3.13061107415322,145.0328,-37.8144,3.83538546162309,6.052913148269302
4113,3,1551000,4.6,3122.0,1,1,199.0,11308.0,2.9623101944585604,145.0243,-37.8172,3.8348767227610696,8.48121510136401
4114,1,415000,4.6,3122.0,1,1,0.0,11308.0,2.82305538766453,145.0221,-37.8192,3.83461575072979,4.4373506099614595
4115,2,743000,4.6,3122.0,1,2,0.0,11308.0,2.02396374946549,145.0405,-37.8249,3.8345243477180397,9.797430619241036
4116,1,420000,4.6,3122.0,1,1,0.0,11308.0,3.65119833674389,145.017026,-37.812849,3.83512657453793,3.555963780823825
4117,2,1535000,4.6,3122.0,1,0,243.0,11308.0,2.6835895013331004,145.0245,-37.8198,3.8346183745022406,6.9976380890737016
4118,2,612500,4.6,3122.0,1,1,859.0,11308.0,2.7730632713963197,145.0423,-37.8183,3.83524113987144,6.772623935604089
4119,3,2410000,4.6,3122.0,2,0,249.0,11308.0,3.09585591702466,145.02100000000002,-37.8169,3.8348198821162005,10.187848851592916
4120,2,690000,4.6,3122.0,1,1,82.0,11308.0,2.81524121920685,145.0268,-37.818000000000005,3.8348617060658903,6.6738505094944625
4121,3,1410000,4.6,3122.0,2,1,210.8,11308.0,3.2154440037736403,145.020824,-37.815738,3.8349483564536695,9.857248299197753
4122,2,695000,4.6,3122.0,1,1,3194.0,11308.0,1.34010273490462,145.0341,-37.8305,3.83378755237176,23.59638969897447
4123,2,715000,4.6,3122.0,1,1,0.0,11308.0,3.16739306963241,145.0308,-37.8142,3.8353528568632997,5.9915882638323055
4124,3,2375000,4.6,3122.0,2,2,472.0,11308.0,2.9492326156103505,145.0252,-37.8171,3.83491066210788,10.644888006380917
4125,2,530000,4.6,3122.0,1,1,619.2,11308.0,1.8382651017251,145.0349,-37.826,3.83426479141331,11.346095365667258
4126,2,752000,4.6,3122.0,1,1,230.2,11308.0,3.52555885323081,145.018583,-37.813275,3.83511159908333,5.4821759313911365
4127,3,1980000,4.6,3122.0,2,1,151.0,11308.0,2.4785481126412003,145.0241,-37.8219,3.83439488761802,12.684001942874835
4128,2,1055000,4.6,3122.0,2,1,191.0,11308.0,3.6468443731349303,145.0167,-37.813,3.8351016846058195,7.1184861100470025
4129,4,1976000,4.6,3122.0,2,2,410.0,11308.0,2.13820693010076,145.026,-37.8246,3.8341714122555204,18.179078495744278
4130,1,382000,4.6,3122.0,1,1,0.0,11308.0,0.9679678992394208,145.0335,-37.8339,3.8334271645270497,-141.4522694388806
4131,1,275000,4.6,3122.0,1,1,672.2,11308.0,3.55512235403363,145.018201,-37.812946999999994,3.83514610363506,3.6307224698672136
4132,1,499000,4.6,3122.0,1,1,0.0,11308.0,2.97080310674553,145.0342,-37.8158,3.8352804912232403,4.22945764055345
4133,2,495000,4.6,3122.0,1,1,0.0,11308.0,3.05331919682559,145.0273,-37.8157,3.83510816935823,6.188473574035253
4134,5,3750000,4.6,3122.0,3,2,827.0,11308.0,3.18389756107028,145.0279,-37.8144,3.83525588135737,15.905866338573198
4135,3,1400000,4.6,3122.0,2,1,164.0,11308.0,3.1690659805758603,145.0219,-37.8159,3.83494508923495,9.981408999289544
4136,1,370000,4.6,3122.0,1,1,0.0,11308.0,2.2660603982395,145.0329,-37.8222,3.83459714136142,5.629497739997153
4137,2,627500,4.6,3122.0,2,2,0.0,11308.0,2.5994032364430897,145.0224,-37.8213,3.8344107685351903,9.64148952003937
4138,2,710000,4.6,3122.0,2,1,0.0,11308.0,1.92012999239992,145.02700000000002,-37.8264,3.83401539665419,14.117781692068919
4139,1,485000,4.6,3122.0,1,1,0.0,11308.0,1.92012999239992,145.02700000000002,-37.8264,3.83401539665419,7.058890846034459
4140,1,310000,4.6,3122.0,1,1,0.0,11308.0,2.32698827632596,145.0343,-37.8216,3.83469498910675,5.45264899458397
4141,3,3120000,4.6,3122.0,1,4,677.0,11308.0,2.42052412608383,145.0243,-37.8224,3.83434948601887,10.419124501758093
4142,1,393000,4.6,3122.0,1,1,91.0,11308.0,3.5386584325534303,145.019075,-37.813053000000004,3.8351593042197103,3.644058266963979
4143,2,450000,4.6,3122.0,1,1,0.0,11308.0,2.74073935285196,145.0423,-37.8186,3.83521071641996,6.851384004247748
4144,3,2160000,4.6,3122.0,2,2,387.0,11308.0,2.5857767691063795,145.0421,-37.82,3.8350634584875696,12.118537834946297
4145,3,720000,10.5,3081.0,1,0,505.0,2947.0,11.803013565917,145.0555,-37.7375,3.84380258363697,3.73136797505561
4146,4,1370000,10.5,3081.0,2,4,481.0,2947.0,10.8135911438039,145.0511,-37.746,3.8428204313039798,5.802876600437931
4147,2,757000,10.5,3081.0,2,2,275.0,2947.0,10.4750745400602,145.0538,-37.7494,3.8425458417882097,3.920964637194655
4148,3,740600,10.5,3081.0,2,2,337.0,2947.0,11.8483068109295,145.0586,-37.7375,3.8438847300430603,4.656983839942574
4149,3,580000,10.5,3081.0,1,1,577.0,2947.0,11.191031827864801,145.0532,-37.7428,3.8432018822133,3.8136275237220625
4150,2,565000,10.5,3081.0,2,1,201.0,2947.0,11.2455280634059,145.0556,-37.7426,3.84328583616391,3.805972099224241
4151,5,1587500,10.5,3081.0,5,2,599.0,2947.0,10.1355871781956,145.0505,-37.7521,3.84218361362679,9.941850974122568
4152,3,495000,10.5,3081.0,1,1,268.1,2947.0,8.901365349585811,145.048594,-37.769589,3.8409243351791202,4.2129359968626705
4153,3,660000,10.5,3081.0,2,2,255.0,2947.0,8.78944683855643,145.048664,-37.773524,3.84084844140748,5.296825949337915
4154,4,758500,10.5,3081.0,2,3,510.0,2947.0,11.2219105765189,145.0547,-37.7427,3.84325180763432,5.713922180188149
4155,3,994000,10.5,3081.0,2,2,807.0,2947.0,10.9544214955128,145.0559,-37.7453,3.8430188659250297,4.809590952213995
4156,3,725000,10.5,3081.0,2,1,665.0,2947.0,10.2813324015665,145.0477,-37.7505,3.84227228778427,4.940470295373426
4157,2,725000,10.5,3081.0,1,3,577.0,2947.0,11.840905838907302,145.0524,-37.7368,3.84379173644824,2.7948967076336833
4158,3,743000,10.5,3081.0,1,0,673.0,2947.0,11.147428832195,145.0494,-37.7428,3.8431012007588197,3.8198019565812698
4159,3,785000,10.5,3081.0,1,0,592.0,2947.0,10.5941015768173,145.0481,-37.7477,3.84256789155366,3.9021948701162548
4160,3,620000,10.5,3081.0,2,2,215.0,2947.0,11.2189988540817,145.0519,-37.7424,3.8432081690618505,4.7621129176572365
4161,2,700000,10.5,3081.0,2,1,608.0,2947.0,11.7152270671994,145.0488,-37.7376,3.8436148562706696,3.7426875699761926
4162,3,706750,10.5,3081.0,2,2,250.0,2947.0,10.949007439344099,145.0523,-37.7449,3.8429642150330197,4.8105844363675105
4163,2,785000,10.5,3081.0,1,1,2077.3,2947.0,6.2424585437395,145.034868,-37.787068,3.83883110801508,3.771897435244699
4164,2,584000,10.5,3081.0,1,1,428.0,2947.0,11.278053876492699,145.0513,-37.7418,3.8432533689437203,2.8510764048431887
4165,3,909000,10.5,3081.0,2,2,585.0,2947.0,11.9776571712748,145.0546,-37.7358,3.84395189713747,4.63661942616263
4166,4,1086000,10.5,3081.0,2,2,724.0,2947.0,11.5252935166201,145.0582,-37.7404,3.8435787644010095,5.651569470355373
4167,2,680000,10.5,3081.0,1,1,605.0,2947.0,11.899508080680599,145.0545,-37.7365,3.84387794310548,2.789325045588329
4168,2,440000,10.5,3081.0,1,2,281.0,2947.0,11.1640084157474,145.0519,-37.7429,3.8431572560667,2.8630867473880874
4169,5,890000,10.5,3081.0,2,2,596.0,2947.0,10.530323988125401,145.0522,-37.7487,3.8425747111821096,6.846355906014147
4170,5,890000,10.5,3081.0,2,2,596.0,2947.0,18.854433966020103,144.83543,-37.780570000000004,3.8335956815897703,5.488416114630824
4171,3,650000,10.5,3081.0,1,2,582.0,2947.0,11.2197728491376,145.05,-37.7422,3.8431781931101,3.8095816264071027
4172,3,659500,10.5,3081.0,1,1,608.0,2947.0,11.9512321991806,145.0551,-37.7361,3.84393458783499,3.7125978356663416
4173,4,890000,10.5,3081.0,2,1,547.2,2947.0,7.18713510845883,145.036939,-37.788167,3.83883379850121,7.004797511572759
4174,3,755000,10.5,3081.0,2,1,331.6,2947.0,8.796405798735119,145.04268100000002,-37.770825,3.84077531204371,5.294897986995795
4175,2,780000,10.5,3081.0,1,1,738.2,2947.0,6.2424585437395,145.056319,-37.7936,3.8380880273013402,3.771897435244699
4176,3,725000,10.5,3081.0,1,2,580.0,2947.0,11.7593401612068,145.0563,-37.738,3.8437728549472703,3.7369802905762257
4177,2,605000,10.5,3081.0,1,1,166.0,2947.0,11.3710996366497,145.0567,-37.7416,3.84341681327766,2.8414406099424445
4178,8,770000,10.5,3081.0,4,4,638.0,2947.0,11.1559351080969,145.048,-37.7426,3.8430844721879303,11.45578186287013
4179,3,950000,10.5,3081.0,1,2,800.0,2947.0,11.379465909834499,145.0483,-37.7406,3.84329607902365,3.787441657146408
4180,4,856000,10.5,3081.0,1,2,722.0,2947.0,10.701321229949599,145.0565,-37.7477,3.84279042166807,4.857021899590779
4181,3,600000,10.5,3081.0,2,2,251.0,2947.0,11.9948823607328,145.0559,-37.7358,3.84398634718225,4.633937505265955
4182,2,450000,10.5,3081.0,1,1,0.0,2947.0,11.989437385871401,145.0563,-37.7359,3.84398676061787,2.7808707138012014
4183,3,620000,10.5,3081.0,1,1,358.9,2947.0,8.76600702545582,145.048804,-37.773276,3.84087100891734,4.2426732097761
4184,2,675000,10.5,3081.0,1,1,2049.1,2947.0,8.338605011871211,145.023557,-37.77152,3.83958545855685,3.256998684595784
4185,2,1060000,10.5,3081.0,1,0,837.0,2947.0,11.617054596728801,145.053,-37.7389,3.84359374544568,2.816647433023493
4186,3,850000,10.5,3081.0,1,1,590.0,2947.0,10.5259698145884,145.0479,-37.7483,3.8425015166245897,3.912890755464491
4187,2,570000,10.5,3081.0,1,2,2004.3,2947.0,8.76479504823763,145.06348899999998,-37.776978,3.8406650748689,3.1822075892825787
4188,2,510000,10.5,3081.0,1,2,244.0,2947.0,11.2216063914664,145.0491,-37.7421,3.84316452979564,2.856993119842566
4189,3,1100000,10.5,3081.0,1,0,613.0,2947.0,10.0833777661947,145.0554,-37.7532,3.8422014557706405,3.9856276751044066
4190,3,915000,10.5,3081.0,1,1,748.0,2947.0,11.267240977306,145.0481,-37.7416,3.8431889480043195,3.8029407999908256
4191,2,400000,10.5,3081.0,1,1,127.0,2947.0,10.7937558519517,145.0575,-37.747,3.84288817654383,2.903677495865794
4192,2,526000,10.5,3081.0,1,1,310.0,2947.0,11.5698840936284,145.0486,-37.7389,3.84347715487203,2.821328090135664
4193,2,570000,10.5,3081.0,1,3,428.0,2947.0,12.047467909625098,145.0573,-37.7355,3.8440540074995697,2.775475730974845
4194,3,550000,10.5,3081.0,1,1,420.0,2947.0,11.876280665666302,145.0506,-37.7363,3.8437949666501496,3.722036620962166
4195,2,510000,10.5,3081.0,1,1,174.0,2947.0,11.153381474466801,145.0545,-37.7433,3.8431854130401897,2.8642173199428718
4196,2,590000,10.5,3081.0,1,2,586.0,2947.0,11.062282761541901,145.0486,-37.7435,3.84300872998,2.8739905862453594
4197,2,920000,10.5,3081.0,1,3,932.0,2947.0,12.3104063662516,145.0588,-37.7333,3.8443178836730403,2.751605956147862
4198,2,460000,10.5,3081.0,1,2,508.0,2947.0,11.2250695286965,145.0557,-37.7428,3.84326812001229,2.856628555920102
4199,3,662500,10.5,3081.0,1,4,552.0,2947.0,11.7085391252043,145.0514,-37.7379,3.8436531974487202,3.74355624640718
4200,4,1000500,10.5,3081.0,2,1,592.0,2947.0,10.579223161884402,145.0477,-37.7478,3.84254711532858,5.856779609355152
4201,3,631000,10.5,3081.0,1,1,596.0,2947.0,11.088784211621,145.0479,-37.7432,3.8430207295618795,3.828176390584743
4202,5,765000,9.4,3081.0,2,2,415.0,2674.0,11.897734419887302,145.0381,-37.7354,3.84355538830912,6.508816882674877
4203,3,691000,9.4,3081.0,1,2,624.0,2674.0,10.7707467717788,145.0397,-37.7456,3.8425591327201096,3.8750459824813897
4204,3,560000,9.4,3081.0,1,1,523.0,2674.0,11.730282900518802,145.0376,-37.7369,3.8433893616062798,3.7407352992484046
4205,2,735000,9.4,3081.0,1,3,602.0,2674.0,10.812146936962302,145.0452,-37.7455,3.8427150256321903,2.9016010807856842
4206,3,535600,9.4,3081.0,2,1,311.6,2674.0,6.05243564747509,145.044248,-37.792303000000004,3.8380262023950804,6.394432808297264
4207,3,830000,9.4,3081.0,2,0,643.0,2674.0,11.7174224377083,145.0364,-37.736999999999995,3.84334737790497,4.678003269911697
4208,2,470000,9.4,3081.0,1,1,580.7,2674.0,5.87090415357092,145.060429,-37.796206,3.8379929737272698,3.902667522523976
4209,3,330000,9.4,3081.0,1,1,468.0,2674.0,11.8747382661864,145.0413,-37.7357,3.8436096322580497,3.7222319887772115
4210,1,405000,9.4,3081.0,1,2,374.0,2674.0,11.8420412586322,145.03799999999998,-37.7359,3.8435018112725494,1.863192188590982
4211,2,370000,9.4,3081.0,1,1,100.0,2674.0,11.5727634998261,145.036,-37.7383,3.84320438387527,2.821041378052233
4212,3,532000,9.4,3081.0,1,1,390.0,2674.0,11.745850141880698,145.0422,-37.7369,3.84351125821146,3.738721484265473
4213,3,740000,9.4,3081.0,2,1,627.0,2674.0,10.6173747829316,145.0402,-37.747,3.8424298619757904,4.873212899738175
4214,2,686000,9.4,3081.0,1,2,650.0,2674.0,10.884279238468,145.0404,-37.7446,3.84267948262798,2.8935194250688725
4215,2,501500,9.4,3081.0,1,2,538.0,2674.0,11.3290961659904,145.0365,-37.7405,3.84299360103867,2.8457726044637224
4216,3,525500,9.4,3081.0,1,1,605.0,2674.0,12.0153334230949,145.0404,-37.7344,3.8437181987788303,3.704609868799089
4217,3,525000,9.4,3081.0,1,2,192.0,2674.0,11.2923465126261,145.0398,-37.7409,3.8430403090546297,3.7994491313203693
4218,3,710000,9.4,3081.0,1,1,594.0,2674.0,11.562638813063199,145.0409,-37.7385,3.84331385720153,3.7627334676745465
4219,3,808000,9.4,3081.0,1,0,649.0,2674.0,11.568131774614198,145.0441,-37.7386,3.8433884669807594,3.7620035171329396
4220,3,652000,9.4,3081.0,1,0,589.0,2674.0,11.904703826747301,145.0448,-37.7356,3.84371256850295,3.718444598645874
4221,2,515500,9.4,3081.0,1,1,331.0,2674.0,10.9319679034359,145.0379,-37.7441,3.84266415148328,2.8882302605010715
4222,3,800000,9.4,3081.0,1,3,633.0,2674.0,10.737536111675,145.0422,-37.746,3.84258464473057,3.880087308539296
4223,3,675000,9.4,3081.0,2,2,390.7,2674.0,6.146043463977901,145.032657,-37.787046000000004,3.8385198036985297,6.3403851448406785
4224,2,450000,9.4,3081.0,1,2,418.0,2674.0,11.492506532623198,145.0425,-37.7392,3.8432849662949904,2.8290817095187832
